x,y,u_displacement,v_displacement
152,44,2.31664,-1.98226
155,44,2.30165,-1.97294
158,44,2.29018,-1.94833
161,44,2.29935,-1.92194
164,44,2.30594,-1.88541
167,44,2.31768,-1.84378
170,44,2.32333,-1.78857
173,44,2.3273,-1.73232
176,44,2.31331,-1.6381
179,44,2.32538,-1.58356
182,44,2.33696,-1.49522
185,44,2.33723,-1.41
188,44,2.32323,-1.32005
191,44,2.33642,-1.21559
194,44,2.33841,-1.12271
197,44,2.34098,-1.00925
200,44,2.35426,-0.888108
203,44,2.343,-0.789984
206,44,2.35818,-0.688031
209,44,2.3528,-0.561243
212,44,2.38321,-0.426544
215,44,2.38509,-0.320648
218,44,2.37959,-0.18555
221,44,2.39413,-0.0494609
224,44,2.39836,0.0739237
227,44,2.40192,0.190811
230,44,2.39573,0.293645
233,44,2.40108,0.419473
236,44,2.40908,0.550395
239,44,2.41133,0.683057
242,44,2.42227,0.787914
245,44,2.42086,0.906941
248,44,2.43329,1.02768
251,44,2.42439,1.11916
254,44,2.43053,1.23794
257,44,2.43862,1.33181
260,44,2.43761,1.41034
263,44,2.44809,1.49656
266,44,2.43881,1.57314
269,44,2.46117,1.64951
272,44,2.47889,1.72015
275,44,2.46523,1.76413
278,44,2.45901,1.8326
281,44,2.45548,1.88759
284,44,2.45644,1.9237
14,47,2.55728,1.88258
17,47,2.5469,1.82926
20,47,2.56623,1.79969
23,47,2.55015,1.73975
26,47,2.54611,1.66688
29,47,2.55999,1.60394
32,47,2.54546,1.53187
35,47,2.54881,1.41343
38,47,2.54652,1.32268
41,47,2.5475,1.2343
44,47,2.54739,1.1265
47,47,2.53985,1.01799
50,47,2.54745,0.901321
53,47,2.52436,0.787201
56,47,2.51305,0.680644
59,47,2.52387,0.561398
62,47,2.50902,0.43943
65,47,2.49771,0.312784
68,47,2.50941,0.200155
71,47,2.51495,0.089903
74,47,2.49919,-0.0403566
77,47,2.49119,-0.187378
80,47,2.49515,-0.309843
83,47,2.47986,-0.433103
86,47,2.47176,-0.546994
89,47,2.46987,-0.665496
92,47,2.4638,-0.77778
95,47,2.45462,-0.892153
98,47,2.44806,-0.973049
101,47,2.45255,-1.09997
104,47,2.43602,-1.21549
107,47,2.44643,-1.31865
110,47,2.44725,-1.39956
113,47,2.43439,-1.49861
116,47,2.44235,-1.58389
119,47,2.43257,-1.65048
122,47,2.43665,-1.71481
125,47,2.43024,-1.79
128,47,2.41911,-1.84565
131,47,2.41734,-1.87872
134,47,2.42473,-1.92455
137,47,2.42563,-1.95525
140,47,2.41969,-1.98905
143,47,2.42205,-2.00439
146,47,2.42965,-1.99078
149,47,2.4172,-1.9948
152,47,2.42744,-1.98284
155,47,2.4212,-1.97103
158,47,2.40976,-1.94822
161,47,2.42565,-1.91633
164,47,2.43173,-1.87572
167,47,2.43175,-1.84232
170,47,2.43756,-1.78102
173,47,2.43459,-1.73039
176,47,2.43541,-1.65538
179,47,2.44902,-1.57805
182,47,2.45343,-1.48994
185,47,2.46533,-1.40686
188,47,2.44656,-1.31146
191,47,2.44758,-1.21152
194,47,2.4462,-1.11719
197,47,2.45715,-1.00834
200,47,2.46325,-0.900541
203,47,2.4501,-0.801628
206,47,2.46913,-0.672293
209,47,2.46489,-0.558083
212,47,2.47544,-0.438986
215,47,2.47788,-0.319175
218,47,2.47974,-0.190544
221,47,2.49408,-0.0550554
224,47,2.51363,0.0752643
227,47,2.51836,0.20503
230,47,2.50848,0.304249
233,47,2.5004,0.427896
236,47,2.50963,0.564614
239,47,2.51158,0.688522
242,47,2.52311,0.792403
245,47,2.52047,0.907062
248,47,2.53455,1.03566
251,47,2.53504,1.13415
254,47,2.55519,1.25282
257,47,2.56453,1.3375
260,47,2.55827,1.41877
263,47,2.56268,1.49975
266,47,2.5543,1.56986
269,47,2.56301,1.65202
272,47,2.5628,1.72931
275,47,2.57635,1.77096
278,47,2.56717,1.82653
281,47,2.56837,1.8924
284,47,2.55527,1.92454
14,50,2.66198,1.90086
17,50,2.65646,1.84516
20,50,2.65429,1.79922
23,50,2.64183,1.71788
26,50,2.63445,1.64509
29,50,2.65521,1.5827
32,50,2.65825,1.52176
35,50,2.6555,1.42056
38,50,2.64888,1.32368
41,50,2.64978,1.23131
44,50,2.63731,1.1282
47,50,2.6248,1.01761
50,50,2.64283,0.894257
53,50,2.62184,0.7736
56,50,2.61099,0.675259
59,50,2.62989,0.562221
62,50,2.60822,0.441504
65,50,2.59881,0.313568
68,50,2.60594,0.194961
71,50,2.61659,0.0683639
74,50,2.60816,-0.056832
77,50,2.60794,-0.191368
80,50,2.59674,-0.322977
83,50,2.58794,-0.441729
86,50,2.58717,-0.563452
89,50,2.58315,-0.684956
92,50,2.57044,-0.795935
95,50,2.56241,-0.929783
98,50,2.55958,-1.01379
101,50,2.55672,-1.11717
104,50,2.5333,-1.21517
107,50,2.55941,-1.33672
110,50,2.55321,-1.4156
113,50,2.55125,-1.50332
116,50,2.55569,-1.58715
119,50,2.54132,-1.65619
122,50,2.5471,-1.73166
125,50,2.54523,-1.79288
128,50,2.53153,-1.84319
131,50,2.5297,-1.88676
134,50,2.53946,-1.92775
137,50,2.53126,-1.95213
140,50,2.5276,-1.98507
143,50,2.53659,-1.99971
146,50,2.5379,-2.00096
149,50,2.5286,-2.0063
152,50,2.54612,-1.99218
155,50,2.53231,-1.97674
158,50,2.52405,-1.94958
161,50,2.53163,-1.92377
164,50,2.53984,-1.89332
167,50,2.53854,-1.85658
170,50,2.5439,-1.78915
173,50,2.54243,-1.73515
176,50,2.53937,-1.66853
179,50,2.54924,-1.58219
182,50,2.54819,-1.49635
185,50,2.57421,-1.41677
188,50,2.56103,-1.31398
191,50,2.54988,-1.218
194,50,2.55611,-1.11846
197,50,2.58316,-1.00613
200,50,2.57729,-0.910188
203,50,2.56703,-0.804321
206,50,2.58284,-0.680694
209,50,2.57303,-0.560071
212,50,2.58259,-0.441409
215,50,2.58862,-0.306012
218,50,2.58977,-0.172041
221,50,2.5917,-0.0549582
224,50,2.62676,0.0691647
227,50,2.61894,0.189749
230,50,2.60407,0.304956
233,50,2.59643,0.430175
236,50,2.60148,0.562344
239,50,2.60842,0.689427
242,50,2.63393,0.802283
245,50,2.62464,0.911576
248,50,2.62365,1.0263
251,50,2.63089,1.12719
254,50,2.63391,1.23896
257,50,2.63888,1.33371
260,50,2.63898,1.42019
263,50,2.65135,1.49944
266,50,2.64035,1.57142
269,50,2.65087,1.64986
272,50,2.65139,1.72004
275,50,2.67114,1.76873
278,50,2.65808,1.82928
281,50,2.65139,1.88023
284,50,2.63086,1.93246
14,53,2.7308,1.8984
17,53,2.73831,1.83689
20,53,2.72853,1.78705
23,53,2.72786,1.70104
26,53,2.72916,1.63706
29,53,2.73967,1.58335
32,53,2.73839,1.5022
35,53,2.73649,1.40824
38,53,2.73102,1.30644
41,53,2.73261,1.21705
44,53,2.72234,1.10292
47,53,2.70601,0.997705
50,53,2.72201,0.877829
53,53,2.71169,0.759397
56,53,2.70336,0.662037
59,53,2.71394,0.544271
62,53,2.69556,0.410913
65,53,2.68476,0.293504
68,53,2.69426,0.182796
71,53,2.69538,0.0685978
74,53,2.69049,-0.0600979
77,53,2.69753,-0.199017
80,53,2.69651,-0.316477
83,53,2.68698,-0.440488
86,53,2.6776,-0.561055
89,53,2.67975,-0.680018
92,53,2.67097,-0.788064
95,53,2.66163,-0.913478
98,53,2.66275,-1.01539
101,53,2.65189,-1.11672
104,53,2.62687,-1.22039
107,53,2.64843,-1.33288
110,53,2.64317,-1.41706
113,53,2.64182,-1.50629
116,53,2.63857,-1.589
119,53,2.63411,-1.65887
122,53,2.64521,-1.7302
125,53,2.6348,-1.79671
128,53,2.61307,-1.84278
131,53,2.61765,-1.88799
134,53,2.62539,-1.93193
137,53,2.62178,-1.95923
140,53,2.62567,-1.99034
143,53,2.62927,-2.0009
146,53,2.63202,-2.00611
149,53,2.63009,-2.0045
152,53,2.64271,-1.99268
155,53,2.63421,-1.97191
158,53,2.63023,-1.93968
161,53,2.61932,-1.90452
164,53,2.62861,-1.87239
167,53,2.63264,-1.83109
170,53,2.65035,-1.78011
173,53,2.65457,-1.73122
176,53,2.65514,-1.65501
179,53,2.66557,-1.56547
182,53,2.66033,-1.47318
185,53,2.67291,-1.38624
188,53,2.66189,-1.29465
191,53,2.65737,-1.20731
194,53,2.66286,-1.11246
197,53,2.68214,-0.995664
200,53,2.65686,-0.905673
203,53,2.65943,-0.793009
206,53,2.6681,-0.664474
209,53,2.67663,-0.547397
212,53,2.68584,-0.430385
215,53,2.68318,-0.296071
218,53,2.67744,-0.165414
221,53,2.67661,-0.04767
224,53,2.68493,0.0774288
227,53,2.68464,0.209949
230,53,2.67674,0.317336
233,53,2.68167,0.435702
236,53,2.68829,0.559647
239,53,2.67982,0.6861
242,53,2.71378,0.805931
245,53,2.69582,0.918023
248,53,2.69441,1.0363
251,53,2.70544,1.13795
254,53,2.71598,1.25067
257,53,2.72193,1.33084
260,53,2.72351,1.40753
263,53,2.731,1.4888
266,53,2.71556,1.55592
269,53,2.72564,1.65676
272,53,2.72176,1.73489
275,53,2.74929,1.7919
278,53,2.73468,1.8436
281,53,2.7384,1.88706
284,53,2.72131,1.93355
14,56,2.7907,1.87677
17,56,2.79579,1.82159
20,56,2.79389,1.77021
23,56,2.81061,1.69106
26,56,2.80509,1.63834
29,56,2.80577,1.57647
32,56,2.80638,1.48883
35,56,2.80492,1.39211
38,56,2.80073,1.30062
41,56,2.80791,1.21096
44,56,2.80489,1.10458
47,56,2.7922,1.00555
50,56,2.80311,0.893215
53,56,2.78492,0.767044
56,56,2.76782,0.665945
59,56,2.78868,0.550201
62,56,2.77157,0.426744
65,56,2.75918,0.306873
68,56,2.76452,0.192735
71,56,2.77387,0.0847938
74,56,2.7611,-0.0477764
77,56,2.76838,-0.197365
80,56,2.7612,-0.326885
83,56,2.74585,-0.450018
86,56,2.74961,-0.572384
89,56,2.74965,-0.692135
92,56,2.74486,-0.802087
95,56,2.73625,-0.929222
98,56,2.7262,-1.02369
101,56,2.72077,-1.13083
104,56,2.71176,-1.23081
107,56,2.72469,-1.33535
110,56,2.73477,-1.43774
113,56,2.72684,-1.51828
116,56,2.72687,-1.59957
119,56,2.71331,-1.66339
122,56,2.72308,-1.74688
125,56,2.71991,-1.8028
128,56,2.70554,-1.85223
131,56,2.7028,-1.89494
134,56,2.72657,-1.92898
137,56,2.71551,-1.96032
140,56,2.71148,-1.99124
143,56,2.72207,-1.99927
146,56,2.72382,-2.00155
149,56,2.72177,-2.00993
152,56,2.72837,-1.99585
155,56,2.72032,-1.9705
158,56,2.72161,-1.94015
161,56,2.71315,-1.91547
164,56,2.72106,-1.88409
167,56,2.72373,-1.82664
170,56,2.73181,-1.77283
173,56,2.73373,-1.72393
176,56,2.7396,-1.65579
179,56,2.74299,-1.5872
182,56,2.74082,-1.49065
185,56,2.75225,-1.4028
188,56,2.73132,-1.3027
191,56,2.74573,-1.21057
194,56,2.74092,-1.11108
197,56,2.75626,-0.991511
200,56,2.74518,-0.899162
203,56,2.7514,-0.790654
206,56,2.76013,-0.665402
209,56,2.75733,-0.543349
212,56,2.76034,-0.432473
215,56,2.76035,-0.300927
218,56,2.75292,-0.174205
221,56,2.75332,-0.0507489
224,56,2.77615,0.0612359
227,56,2.77637,0.193639
230,56,2.77376,0.317533
233,56,2.76698,0.438191
236,56,2.77242,0.564296
239,56,2.76149,0.692015
242,56,2.78773,0.813904
245,56,2.79296,0.907998
248,56,2.78076,1.03398
251,56,2.80112,1.13127
254,56,2.79204,1.24009
257,56,2.79463,1.35394
260,56,2.78264,1.42273
263,56,2.80184,1.51038
266,56,2.79685,1.57482
269,56,2.80789,1.65485
272,56,2.80898,1.73317
275,56,2.82003,1.79985
278,56,2.81051,1.84573
281,56,2.81082,1.89626
284,56,2.78401,1.94954
14,59,2.86198,1.87508
17,59,2.8656,1.8303
20,59,2.87499,1.76915
23,59,2.8729,1.70834
26,59,2.87085,1.64592
29,59,2.86539,1.58157
32,59,2.86407,1.50144
35,59,2.86519,1.39757
38,59,2.86602,1.29594
41,59,2.87773,1.21458
44,59,2.86372,1.11553
47,59,2.8424,1.00382
50,59,2.85364,0.892248
53,59,2.84824,0.763144
56,59,2.8418,0.659143
59,59,2.85829,0.543937
62,59,2.83797,0.415977
65,59,2.83212,0.293138
68,59,2.85463,0.185876
71,59,2.84154,0.0683537
74,59,2.83443,-0.059146
77,59,2.8547,-0.196363
80,59,2.83993,-0.332116
83,59,2.81707,-0.454069
86,59,2.81906,-0.579467
89,59,2.82179,-0.702039
92,59,2.81943,-0.810899
95,59,2.80536,-0.930337
98,59,2.79947,-1.03105
101,59,2.79182,-1.13995
104,59,2.80218,-1.22982
107,59,2.81566,-1.33548
110,59,2.7943,-1.42784
113,59,2.79232,-1.51132
116,59,2.79218,-1.59253
119,59,2.77501,-1.66283
122,59,2.79435,-1.72222
125,59,2.79638,-1.79256
128,59,2.79115,-1.84446
131,59,2.78135,-1.88398
134,59,2.79852,-1.93132
137,59,2.79091,-1.95405
140,59,2.78537,-1.98568
143,59,2.79805,-1.99177
146,59,2.79535,-1.99927
149,59,2.79147,-1.99757
152,59,2.80229,-1.98889
155,59,2.78839,-1.97112
158,59,2.79241,-1.9416
161,59,2.79768,-1.91458
164,59,2.80227,-1.879
167,59,2.80164,-1.82192
170,59,2.81052,-1.77451
173,59,2.81198,-1.71932
176,59,2.81932,-1.63992
179,59,2.82929,-1.56369
182,59,2.82336,-1.4868
185,59,2.80989,-1.38797
188,59,2.81064,-1.29234
191,59,2.82978,-1.20328
194,59,2.81893,-1.10426
197,59,2.83749,-0.979441
200,59,2.8309,-0.88569
203,59,2.84343,-0.779806
206,59,2.84215,-0.656474
209,59,2.83397,-0.547419
212,59,2.84,-0.421968
215,59,2.82804,-0.297653
218,59,2.82286,-0.161943
221,59,2.81602,-0.0380446
224,59,2.84402,0.0742664
227,59,2.84484,0.20415
230,59,2.84771,0.323788
233,59,2.83243,0.453701
236,59,2.8426,0.572724
239,59,2.83177,0.698504
242,59,2.84677,0.830676
245,59,2.84441,0.925349
248,59,2.85815,1.04569
251,59,2.86673,1.14211
254,59,2.85778,1.24211
257,59,2.86415,1.33414
260,59,2.85318,1.41965
263,59,2.86731,1.53429
266,59,2.86722,1.5873
269,59,2.86662,1.67662
272,59,2.8754,1.73141
275,59,2.8895,1.80696
278,59,2.88197,1.84953
281,59,2.86986,1.89013
284,59,2.87193,1.93852
14,62,2.9206,1.86155
17,62,2.92021,1.81761
20,62,2.9323,1.75108
23,62,2.92435,1.69315
26,62,2.92207,1.63268
29,62,2.91125,1.5685
32,62,2.90641,1.49155
35,62,2.91656,1.40618
38,62,2.91301,1.30826
41,62,2.90133,1.21433
44,62,2.89578,1.10477
47,62,2.89933,0.982675
50,62,2.89804,0.872273
53,62,2.8975,0.766435
56,62,2.88927,0.671935
59,62,2.90706,0.550145
62,62,2.89696,0.421458
65,62,2.88547,0.294127
68,62,2.89073,0.168587
71,62,2.89298,0.0563096
74,62,2.88486,-0.0606168
77,62,2.90153,-0.203512
80,62,2.89104,-0.327385
83,62,2.88754,-0.448455
86,62,2.88377,-0.585433
89,62,2.88385,-0.709536
92,62,2.89324,-0.821951
95,62,2.88759,-0.93416
98,62,2.88527,-1.01585
101,62,2.87495,-1.13482
104,62,2.87356,-1.24685
107,62,2.87958,-1.34399
110,62,2.86203,-1.42617
113,62,2.86507,-1.52436
116,62,2.87038,-1.60365
119,62,2.87408,-1.65696
122,62,2.87393,-1.70945
125,62,2.86621,-1.80028
128,62,2.86154,-1.85302
131,62,2.8474,-1.88673
134,62,2.85898,-1.93423
137,62,2.86787,-1.96187
140,62,2.85584,-1.98711
143,62,2.85743,-1.99749
146,62,2.85063,-2.0007
149,62,2.84559,-1.99872
152,62,2.8518,-1.98823
155,62,2.84444,-1.97671
158,62,2.83879,-1.9495
161,62,2.85371,-1.92282
164,62,2.84888,-1.89294
167,62,2.84732,-1.81646
170,62,2.85626,-1.77985
173,62,2.86079,-1.71919
176,62,2.86659,-1.6429
179,62,2.87981,-1.577
182,62,2.88062,-1.49713
185,62,2.86332,-1.40889
188,62,2.86176,-1.31198
191,62,2.87038,-1.22208
194,62,2.86382,-1.11871
197,62,2.88321,-1.00612
200,62,2.88383,-0.89361
203,62,2.90065,-0.78498
206,62,2.91243,-0.665788
209,62,2.8952,-0.549115
212,62,2.89452,-0.428613
215,62,2.88305,-0.314159
218,62,2.87326,-0.1872
221,62,2.8832,-0.066714
224,62,2.90964,0.0717924
227,62,2.90417,0.205635
230,62,2.90454,0.32466
233,62,2.90773,0.450134
236,62,2.8939,0.573531
239,62,2.90037,0.691355
242,62,2.8985,0.815598
245,62,2.90108,0.913579
248,62,2.92578,1.02657
251,62,2.92374,1.13654
254,62,2.91383,1.23754
257,62,2.91285,1.33358
260,62,2.91253,1.4262
263,62,2.92578,1.52256
266,62,2.92542,1.58542
269,62,2.93323,1.66256
272,62,2.93521,1.7247
275,62,2.94442,1.79437
278,62,2.92878,1.84849
281,62,2.93046,1.88773
284,62,2.92375,1.92765
14,65,2.95216,1.86053
17,65,2.94963,1.81846
20,65,2.95522,1.77179
23,65,2.95474,1.71077
26,65,2.95211,1.64201
29,65,2.96157,1.55822
32,65,2.95556,1.49199
35,65,2.96205,1.39902
38,65,2.95531,1.30054
41,65,2.95747,1.20483
44,65,2.94118,1.1157
47,65,2.95003,1.006
50,65,2.95611,0.890082
53,65,2.9679,0.780385
56,65,2.95197,0.665494
59,65,2.95281,0.543838
62,65,2.95118,0.404322
65,65,2.94435,0.268352
68,65,2.94391,0.152161
71,65,2.94806,0.0448503
74,65,2.93668,-0.0722187
77,65,2.93818,-0.202729
80,65,2.94352,-0.324148
83,65,2.93251,-0.462546
86,65,2.9202,-0.587612
89,65,2.92255,-0.71144
92,65,2.93428,-0.824826
95,65,2.93633,-0.940287
98,65,2.94623,-1.03726
101,65,2.93489,-1.14151
104,65,2.91614,-1.24415
107,65,2.92431,-1.33766
110,65,2.91292,-1.42279
113,65,2.90912,-1.51464
116,65,2.90837,-1.59823
119,65,2.91931,-1.65797
122,65,2.91673,-1.71323
125,65,2.91686,-1.79942
128,65,2.90547,-1.85017
131,65,2.8952,-1.88663
134,65,2.90788,-1.92585
137,65,2.91319,-1.95861
140,65,2.90745,-1.97949
143,65,2.91161,-2.00003
146,65,2.90978,-2.00441
149,65,2.91221,-1.99479
152,65,2.91131,-1.97644
155,65,2.8966,-1.97309
158,65,2.91205,-1.93935
161,65,2.92055,-1.91634
164,65,2.93205,-1.87467
167,65,2.92383,-1.82766
170,65,2.91736,-1.755
173,65,2.9239,-1.71035
176,65,2.92932,-1.6167
179,65,2.93283,-1.56121
182,65,2.93486,-1.48803
185,65,2.9241,-1.40245
188,65,2.92429,-1.30452
191,65,2.94068,-1.20534
194,65,2.92512,-1.10276
197,65,2.95227,-0.985233
200,65,2.95558,-0.877518
203,65,2.95343,-0.784205
206,65,2.95542,-0.673344
209,65,2.94031,-0.555186
212,65,2.94413,-0.416821
215,65,2.9408,-0.303508
218,65,2.93037,-0.168685
221,65,2.96222,-0.0325577
224,65,2.96958,0.0819128
227,65,2.96907,0.211278
230,65,2.95445,0.333245
233,65,2.94623,0.462
236,65,2.92997,0.592289
239,65,2.93659,0.711233
242,65,2.9391,0.828435
245,65,2.93701,0.937467
248,65,2.96745,1.03804
251,65,2.95432,1.14166
254,65,2.95404,1.23209
257,65,2.94376,1.32641
260,65,2.94027,1.42243
263,65,2.94804,1.52174
266,65,2.94726,1.58944
269,65,2.96434,1.64798
272,65,2.96138,1.71883
275,65,2.95543,1.78453
278,65,2.95037,1.82863
281,65,2.95932,1.87086
284,65,2.95091,1.91798
14,68,2.97834,1.87272
17,68,2.98447,1.82598
20,68,2.99186,1.77125
23,68,2.98097,1.71576
26,68,2.98777,1.65099
29,68,2.98723,1.57363
32,68,2.98175,1.49329
35,68,2.98867,1.40019
38,68,2.98251,1.30562
41,68,2.99158,1.20948
44,68,2.97945,1.11595
47,68,2.97191,1.00991
50,68,2.98134,0.889954
53,68,2.98172,0.776595
56,68,2.96369,0.654831
59,68,2.96882,0.530729
62,68,2.96605,0.395167
65,68,2.96295,0.272668
68,68,2.95759,0.158338
71,68,2.96668,0.0440068
74,68,2.9608,-0.0792243
77,68,2.95879,-0.200783
80,68,2.96321,-0.343678
83,68,2.95522,-0.470186
86,68,2.95053,-0.599316
89,68,2.95173,-0.708441
92,68,2.96498,-0.818928
95,68,2.96962,-0.930407
98,68,2.9624,-1.03317
101,68,2.96227,-1.14745
104,68,2.94069,-1.24111
107,68,2.94085,-1.35122
110,68,2.94651,-1.43415
113,68,2.94577,-1.52678
116,68,2.94863,-1.59736
119,68,2.9507,-1.65628
122,68,2.95193,-1.71621
125,68,2.94052,-1.79824
128,68,2.94198,-1.85716
131,68,2.92965,-1.88907
134,68,2.93318,-1.93259
137,68,2.94329,-1.96645
140,68,2.94471,-1.9905
143,68,2.94832,-2.00477
146,68,2.95098,-1.99997
149,68,2.95478,-1.99674
152,68,2.94606,-1.98297
155,68,2.94145,-1.97912
158,68,2.9517,-1.94074
161,68,2.9525,-1.90923
164,68,2.95777,-1.86928
167,68,2.95881,-1.81577
170,68,2.95681,-1.7359
173,68,2.96114,-1.70044
176,68,2.95209,-1.63564
179,68,2.95972,-1.55947
182,68,2.96105,-1.47999
185,68,2.96261,-1.39046
188,68,2.95564,-1.29726
191,68,2.96478,-1.19988
194,68,2.96547,-1.1002
197,68,2.9724,-0.989122
200,68,2.96635,-0.879679
203,68,2.96248,-0.79541
206,68,2.96742,-0.670212
209,68,2.98436,-0.534929
212,68,2.98526,-0.409253
215,68,2.98112,-0.306418
218,68,2.98866,-0.168177
221,68,2.99537,-0.0479344
224,68,2.99227,0.0755335
227,68,2.99052,0.205779
230,68,2.98604,0.330235
233,68,2.98266,0.462023
236,68,2.97635,0.58447
239,68,2.97287,0.70386
242,68,2.98296,0.808573
245,68,2.97013,0.92331
248,68,2.99367,1.02625
251,68,2.98917,1.13525
254,68,2.99074,1.22415
257,68,2.99004,1.33056
260,68,2.98936,1.43296
263,68,2.9779,1.51863
266,68,2.97783,1.59749
269,68,2.9843,1.66421
272,68,2.97297,1.7385
275,68,2.9732,1.79383
278,68,2.97632,1.83971
281,68,2.99089,1.88419
284,68,2.98495,1.93279
14,71,2.99564,1.86543
17,71,2.998,1.82066
20,71,3.00318,1.77215
23,71,2.99127,1.71286
26,71,3.00057,1.64702
29,71,2.99507,1.56833
32,71,2.98885,1.49582
35,71,2.9889,1.402
38,71,2.99414,1.30246
41,71,2.99103,1.21455
44,71,2.99121,1.11949
47,71,2.98537,1.0071
50,71,2.99482,0.886512
53,71,2.98134,0.768464
56,71,2.98215,0.651549
59,71,2.98784,0.53253
62,71,2.98949,0.394671
65,71,2.98292,0.268052
68,71,2.98081,0.153751
71,71,2.99548,0.0393993
74,71,2.98152,-0.0841131
77,71,2.96271,-0.20655
80,71,2.97483,-0.330514
83,71,2.97332,-0.459953
86,71,2.97251,-0.58729
89,71,2.97119,-0.701953
92,71,2.97428,-0.814383
95,71,2.97928,-0.932151
98,71,2.97675,-1.03146
101,71,2.97605,-1.14592
104,71,2.96735,-1.23962
107,71,2.9775,-1.34455
110,71,2.98791,-1.43012
113,71,2.97716,-1.53226
116,71,2.97337,-1.59645
119,71,2.96299,-1.64903
122,71,2.96835,-1.71779
125,71,2.9731,-1.78496
128,71,2.97213,-1.84209
131,71,2.96593,-1.88313
134,71,2.95935,-1.92942
137,71,2.97371,-1.96172
140,71,2.97785,-1.97961
143,71,2.97921,-1.99497
146,71,2.98626,-1.9931
149,71,2.98559,-1.99685
152,71,2.9837,-1.9845
155,71,2.97484,-1.97609
158,71,2.9853,-1.93886
161,71,2.98126,-1.9162
164,71,2.97683,-1.88421
167,71,2.9842,-1.83173
170,71,2.99067,-1.76064
173,71,2.99319,-1.70802
176,71,2.99337,-1.64397
179,71,3.00147,-1.55692
182,71,2.99477,-1.48737
185,71,2.9918,-1.40122
188,71,2.98368,-1.31041
191,71,2.98554,-1.21558
194,71,2.98858,-1.12418
197,71,3.00685,-1.00202
200,71,2.9999,-0.892354
203,71,2.98342,-0.787412
206,71,2.97993,-0.666807
209,71,2.98207,-0.546673
212,71,2.99213,-0.419421
215,71,2.9881,-0.299221
218,71,3.0095,-0.155807
221,71,3.0099,-0.0394818
224,71,3.00135,0.0857947
227,71,3.00139,0.210858
230,71,2.99513,0.329893
233,71,2.9919,0.46067
236,71,2.9961,0.580463
239,71,2.99921,0.705833
242,71,3.00203,0.82943
245,71,2.9935,0.94457
248,71,3.00134,1.04757
251,71,3.00259,1.14105
254,71,3.0077,1.23589
257,71,2.9977,1.33338
260,71,2.99809,1.41849
263,71,2.9933,1.51318
266,71,2.99184,1.59406
269,71,2.98637,1.66497
272,71,2.98606,1.73858
275,71,2.99399,1.78729
278,71,2.99384,1.84194
281,71,2.99842,1.89017
284,71,2.98966,1.93056
14,74,2.99882,1.8635
17,74,3.00877,1.82294
20,74,3.01731,1.77084
23,74,3.00704,1.71609
26,74,3.00035,1.66002
29,74,2.99495,1.58494
32,74,2.9902,1.50349
35,74,2.9879,1.40509
38,74,2.98923,1.30539
41,74,2.98591,1.21774
44,74,2.99936,1.10528
47,74,2.98928,0.996355
50,74,2.99484,0.883325
53,74,2.98314,0.777219
56,74,2.97783,0.655519
59,74,2.98677,0.528833
62,74,2.99709,0.398437
65,74,3.00135,0.270977
68,74,2.99977,0.152851
71,74,3.00247,0.0275013
74,74,2.99095,-0.0892617
77,74,2.96868,-0.20586
80,74,2.97875,-0.336343
83,74,2.98325,-0.465877
86,74,2.98799,-0.586605
89,74,2.99088,-0.71094
92,74,2.98815,-0.822837
95,74,2.99405,-0.930862
98,74,2.98954,-1.03509
101,74,2.99565,-1.15088
104,74,2.97388,-1.25225
107,74,2.98742,-1.34828
110,74,2.99475,-1.43413
113,74,2.98778,-1.53137
116,74,2.98531,-1.59682
119,74,2.98441,-1.6588
122,74,2.99123,-1.72796
125,74,3.0011,-1.80243
128,74,2.99949,-1.84629
131,74,2.99405,-1.89201
134,74,2.99059,-1.92551
137,74,2.99492,-1.94629
140,74,2.99772,-1.97191
143,74,3.00411,-2.00212
146,74,3.0093,-2.00652
149,74,3.00862,-2.00602
152,74,3.01735,-1.98553
155,74,3.00337,-1.97598
158,74,3.00601,-1.95619
161,74,3.00736,-1.91749
164,74,3.0021,-1.86869
167,74,3.00335,-1.82781
170,74,3.00395,-1.76771
173,74,3.00247,-1.71607
176,74,2.99447,-1.65496
179,74,3.00313,-1.57233
182,74,2.99593,-1.49352
185,74,3.00159,-1.40777
188,74,2.99119,-1.30803
191,74,2.98302,-1.21167
194,74,2.99906,-1.13141
197,74,3.01018,-1.01464
200,74,2.99064,-0.913691
203,74,2.98663,-0.804281
206,74,2.98742,-0.673003
209,74,2.99258,-0.546616
212,74,2.98847,-0.425406
215,74,2.99163,-0.292878
218,74,3.0101,-0.173744
221,74,3.01998,-0.0504848
224,74,3.00823,0.0770746
227,74,3.00664,0.21332
230,74,3.00874,0.341177
233,74,2.99461,0.467751
236,74,2.99385,0.590172
239,74,2.98702,0.714235
242,74,2.99622,0.824226
245,74,2.99076,0.936505
248,74,3.00134,1.04683
251,74,3.00937,1.14475
254,74,3.01158,1.24027
257,74,3.00885,1.33489
260,74,3.00497,1.41974
263,74,3.00393,1.52899
266,74,3.00212,1.59755
269,74,2.99506,1.66797
272,74,2.99501,1.73952
275,74,3.00447,1.80307
278,74,3.00235,1.85217
281,74,3.00383,1.89642
284,74,2.99561,1.93793
14,77,2.98583,1.86669
17,77,2.99867,1.8264
20,77,3.01586,1.76158
23,77,3.00512,1.70729
