left_x,left_y,right_x,right_y,u,v,exx,eyy,exy,zncc
168.000000,45.000000,170.952667,46.231636,2.952663,1.231635,NaN,NaN,NaN,0.005349
171.000000,45.000000,173.956573,46.375263,2.956578,1.375264,NaN,NaN,NaN,0.005623
174.000000,45.000000,176.997467,46.494160,2.997470,1.494160,NaN,NaN,NaN,0.005952
177.000000,45.000000,179.986420,46.632236,2.986415,1.632236,NaN,NaN,NaN,0.006364
180.000000,45.000000,182.997772,46.743393,2.997765,1.743394,NaN,NaN,NaN,0.005950
183.000000,45.000000,185.995483,46.848480,2.995490,1.848480,NaN,NaN,NaN,0.005697
186.000000,45.000000,188.999069,46.899525,2.999071,1.899526,NaN,NaN,NaN,0.004218
12.000000,48.000000,14.991013,49.735870,2.991013,1.735872,NaN,NaN,NaN,0.006084
15.000000,48.000000,17.993999,49.664658,2.994000,1.664657,NaN,NaN,NaN,0.007148
18.000000,48.000000,21.000145,49.586197,3.000145,1.586199,NaN,NaN,NaN,0.005822
21.000000,48.000000,23.954353,49.476177,2.954354,1.476177,NaN,NaN,NaN,0.006237
24.000000,48.000000,26.912077,49.351372,2.912076,1.351371,NaN,NaN,NaN,0.005130
27.000000,48.000000,29.942230,49.145657,2.942231,1.145657,NaN,NaN,NaN,0.004855
30.000000,48.000000,33.005592,48.964424,3.005590,0.964426,NaN,NaN,NaN,0.005392
33.000000,48.000000,36.014339,48.783745,3.014339,0.783744,NaN,NaN,NaN,0.004052
36.000000,48.000000,39.002693,48.578796,3.002694,0.578798,NaN,NaN,NaN,0.003405
39.000000,48.000000,41.967991,48.440613,2.967991,0.440613,NaN,NaN,NaN,0.003029
42.000000,48.000000,44.973347,48.266727,2.973345,0.266728,NaN,NaN,NaN,0.003854
45.000000,48.000000,47.927795,48.120285,2.927797,0.120283,NaN,NaN,NaN,0.005784
48.000000,48.000000,50.980373,47.918308,2.980374,-0.081694,NaN,NaN,NaN,0.006934
51.000000,48.000000,53.990631,47.737431,2.990631,-0.262570,NaN,NaN,NaN,0.005381
54.000000,48.000000,56.951111,47.547184,2.951112,-0.452818,NaN,NaN,NaN,0.005398
57.000000,48.000000,59.940971,47.369144,2.940970,-0.630856,NaN,NaN,NaN,0.005429
60.000000,48.000000,62.924225,47.210869,2.924223,-0.789130,NaN,NaN,NaN,0.005849
63.000000,48.000000,65.887215,47.037300,2.887213,-0.962699,NaN,NaN,NaN,0.006769
66.000000,48.000000,69.035912,46.795135,3.035915,-1.204863,NaN,NaN,NaN,0.006743
69.000000,48.000000,72.034317,46.634445,3.034317,-1.365554,NaN,NaN,NaN,0.006372
72.000000,48.000000,75.028214,46.535610,3.028217,-1.464389,NaN,NaN,NaN,0.007246
75.000000,48.000000,78.020828,46.430336,3.020829,-1.569663,NaN,NaN,NaN,0.007288
78.000000,48.000000,81.011520,46.328701,3.011519,-1.671300,NaN,NaN,NaN,0.007239
81.000000,48.000000,83.958305,46.247211,2.958307,-1.752789,NaN,NaN,NaN,0.006236
84.000000,48.000000,86.976868,46.156506,2.976866,-1.843494,NaN,NaN,NaN,0.004742
87.000000,48.000000,89.963234,46.083698,2.963234,-1.916303,NaN,NaN,NaN,0.003593
90.000000,48.000000,92.963013,46.058704,2.963012,-1.941297,NaN,NaN,NaN,0.006196
93.000000,48.000000,95.972366,46.017315,2.972367,-1.982685,NaN,NaN,NaN,0.006014
96.000000,48.000000,98.998672,46.002392,2.998675,-1.997607,NaN,NaN,NaN,0.005292
99.000000,48.000000,101.997169,46.000668,2.997168,-1.999334,NaN,NaN,NaN,0.005166
102.000000,48.000000,104.988815,46.017387,2.988813,-1.982611,NaN,NaN,NaN,0.005649
105.000000,48.000000,107.955132,46.053677,2.955132,-1.946324,NaN,NaN,NaN,0.006659
108.000000,48.000000,110.988197,46.147133,2.988197,-1.852866,NaN,NaN,NaN,0.007366
111.000000,48.000000,113.984375,46.208073,2.984373,-1.791928,NaN,NaN,NaN,0.004987
114.000000,48.000000,116.983719,46.316891,2.983715,-1.683110,NaN,NaN,NaN,0.004939
117.000000,48.000000,119.951118,46.451557,2.951121,-1.548443,NaN,NaN,NaN,0.006107
120.000000,48.000000,122.945061,46.542767,2.945061,-1.457235,NaN,NaN,NaN,0.007283
123.000000,48.000000,125.908119,46.714542,2.908119,-1.285458,NaN,NaN,NaN,0.006967
126.000000,48.000000,128.843414,46.913792,2.843409,-1.086207,NaN,NaN,NaN,0.006272
129.000000,48.000000,131.845215,46.954601,2.845218,-1.045397,NaN,NaN,NaN,0.007949
132.000000,48.000000,134.866913,47.142410,2.866906,-0.857590,NaN,NaN,NaN,0.009728
135.000000,48.000000,137.967819,47.339035,2.967813,-0.660965,NaN,NaN,NaN,0.007988
138.000000,48.000000,140.981537,47.479465,2.981539,-0.520534,NaN,NaN,NaN,0.006754
141.000000,48.000000,143.990570,47.649456,2.990574,-0.350546,NaN,NaN,NaN,0.006614
144.000000,48.000000,146.966431,47.783783,2.966433,-0.216218,NaN,NaN,NaN,0.007659
147.000000,48.000000,149.970367,47.976036,2.970364,-0.023963,NaN,NaN,NaN,0.007864
150.000000,48.000000,152.960495,48.154152,2.960488,0.154150,NaN,NaN,NaN,0.005743
153.000000,48.000000,155.957138,48.390728,2.957132,0.390729,NaN,NaN,NaN,0.004919
156.000000,48.000000,158.936768,48.570370,2.936774,0.570370,NaN,NaN,NaN,0.004207
159.000000,48.000000,161.953369,48.744675,2.953362,0.744674,NaN,NaN,NaN,0.004194
162.000000,48.000000,164.962723,48.902336,2.962718,0.902336,NaN,NaN,NaN,0.003685
165.000000,48.000000,167.961960,49.063847,2.961963,1.063845,NaN,NaN,NaN,0.003712
168.000000,48.000000,170.966248,49.199924,2.966255,1.199924,NaN,NaN,NaN,0.003942
171.000000,48.000000,173.962311,49.363300,2.962309,1.363300,NaN,NaN,NaN,0.004180
174.000000,48.000000,176.982544,49.488964,2.982538,1.488965,NaN,NaN,NaN,0.004246
177.000000,48.000000,179.981766,49.633389,2.981765,1.633390,NaN,NaN,NaN,0.004727
180.000000,48.000000,182.998154,49.742718,2.998152,1.742718,NaN,NaN,NaN,0.004567
183.000000,48.000000,185.994629,49.813568,2.994621,1.813569,NaN,NaN,NaN,0.005062
186.000000,48.000000,188.993027,49.879230,2.993032,1.879231,NaN,NaN,NaN,0.003719
12.000000,51.000000,14.991807,52.769516,2.991807,1.769515,NaN,NaN,NaN,0.006197
15.000000,51.000000,17.964485,52.670208,2.964486,1.670207,NaN,NaN,NaN,0.007287
18.000000,51.000000,20.975000,52.579174,2.975001,1.579172,NaN,NaN,NaN,0.006366
21.000000,51.000000,23.950100,52.479118,2.950100,1.479119,NaN,NaN,NaN,0.007261
24.000000,51.000000,26.923485,52.340466,2.923484,1.340465,NaN,NaN,NaN,0.005513
27.000000,51.000000,29.946873,52.133987,2.946873,1.133988,NaN,NaN,NaN,0.005159
30.000000,51.000000,33.021523,51.962383,3.021522,0.962385,NaN,NaN,NaN,0.005653
33.000000,51.000000,35.999893,51.797791,2.999892,0.797790,NaN,NaN,NaN,0.004644
36.000000,51.000000,38.963558,51.629456,2.963559,0.629457,NaN,NaN,NaN,0.003575
39.000000,51.000000,41.952896,51.469147,2.952898,0.469148,NaN,NaN,NaN,0.003893
42.000000,51.000000,44.916500,51.290653,2.916502,0.290654,NaN,NaN,NaN,0.004385
45.000000,51.000000,47.956215,51.114712,2.956216,0.114713,NaN,NaN,NaN,0.007183
48.000000,51.000000,51.030956,50.923523,3.030958,-0.076475,NaN,NaN,NaN,0.007552
51.000000,51.000000,54.032318,50.743641,3.032318,-0.256359,NaN,NaN,NaN,0.006812
54.000000,51.000000,57.048882,50.564655,3.048883,-0.435344,NaN,NaN,NaN,0.006939
57.000000,51.000000,60.039696,50.375935,3.039695,-0.624067,NaN,NaN,NaN,0.006773
60.000000,51.000000,63.018906,50.159622,3.018905,-0.840378,NaN,NaN,NaN,0.006894
63.000000,51.000000,65.975487,49.968987,2.975484,-1.031012,NaN,NaN,NaN,0.007958
66.000000,51.000000,69.066399,49.860409,3.066401,-1.139591,NaN,NaN,NaN,0.007519
69.000000,51.000000,72.053856,49.699242,3.053854,-1.300760,NaN,NaN,NaN,0.007045
72.000000,51.000000,75.041985,49.590500,3.041983,-1.409500,NaN,NaN,NaN,0.005923
75.000000,51.000000,78.022972,49.479115,3.022969,-1.520886,NaN,NaN,NaN,0.006140
78.000000,51.000000,81.029610,49.373299,3.029607,-1.626700,NaN,NaN,NaN,0.006145
81.000000,51.000000,83.976593,49.279232,2.976592,-1.720769,NaN,NaN,NaN,0.005392
84.000000,51.000000,86.974380,49.183727,2.974378,-1.816271,NaN,NaN,NaN,0.003839
87.000000,51.000000,89.979996,49.090992,2.979996,-1.909009,NaN,NaN,NaN,0.002564
90.000000,51.000000,92.986969,49.063286,2.986970,-1.936713,NaN,NaN,NaN,0.005203
93.000000,51.000000,96.000732,49.009979,3.000733,-1.990021,NaN,NaN,NaN,0.005246
96.000000,51.000000,99.005508,49.003372,3.005506,-1.996629,NaN,NaN,NaN,0.004603
99.000000,51.000000,101.997406,49.005810,2.997404,-1.994189,NaN,NaN,NaN,0.004597
102.000000,51.000000,104.995384,49.014488,2.995388,-1.985511,NaN,NaN,NaN,0.005086
105.000000,51.000000,107.982697,49.058449,2.982694,-1.941552,NaN,NaN,NaN,0.005848
108.000000,51.000000,110.989517,49.132301,2.989515,-1.867698,NaN,NaN,NaN,0.006078
111.000000,51.000000,113.973175,49.219517,2.973178,-1.780483,NaN,NaN,NaN,0.003722
114.000000,51.000000,116.997231,49.306728,2.997229,-1.693272,NaN,NaN,NaN,0.003294
117.000000,51.000000,119.995827,49.377735,2.995826,-1.622264,NaN,NaN,NaN,0.004530
120.000000,51.000000,122.942818,49.507706,2.942821,-1.492295,NaN,NaN,NaN,0.005451
123.000000,51.000000,125.827911,49.742489,2.827911,-1.257511,NaN,NaN,NaN,0.006336
126.000000,51.000000,128.661026,49.887585,2.661023,-1.112414,NaN,NaN,NaN,0.005971
129.000000,51.000000,131.552170,50.087265,2.552175,-0.912736,NaN,NaN,NaN,0.006540
132.000000,51.000000,134.578568,50.157463,2.578562,-0.842536,NaN,NaN,NaN,0.008490
135.000000,51.000000,137.852539,50.360020,2.852541,-0.639981,NaN,NaN,NaN,0.007286
138.000000,51.000000,140.959717,50.512730,2.959719,-0.487269,NaN,NaN,NaN,0.006506
141.000000,51.000000,143.960785,50.662621,2.960779,-0.337380,NaN,NaN,NaN,0.006123
144.000000,51.000000,146.964249,50.813637,2.964252,-0.186362,NaN,NaN,NaN,0.007035
147.000000,51.000000,149.978363,51.001842,2.978370,0.001844,NaN,NaN,NaN,0.007244
150.000000,51.000000,152.947250,51.182026,2.947244,0.182026,NaN,NaN,NaN,0.006209
153.000000,51.000000,155.984680,51.386295,2.984676,0.386294,NaN,NaN,NaN,0.005357
156.000000,51.000000,158.987915,51.568642,2.987916,0.568643,NaN,NaN,NaN,0.004247
159.000000,51.000000,161.980011,51.742733,2.980015,0.742732,NaN,NaN,NaN,0.004673
162.000000,51.000000,165.011368,51.944988,3.011366,0.944990,NaN,NaN,NaN,0.004116
165.000000,51.000000,168.019257,52.079758,3.019257,1.079758,NaN,NaN,NaN,0.004043
168.000000,51.000000,170.981323,52.210930,2.981319,1.210930,NaN,NaN,NaN,0.004061
171.000000,51.000000,173.975876,52.352776,2.975881,1.352777,NaN,NaN,NaN,0.004183
174.000000,51.000000,176.988785,52.502010,2.988792,1.502009,NaN,NaN,NaN,0.004379
177.000000,51.000000,179.991455,52.634617,2.991461,1.634616,NaN,NaN,NaN,0.004984
180.000000,51.000000,183.013687,52.735863,3.013689,1.735862,NaN,NaN,NaN,0.004386
183.000000,51.000000,185.995758,52.807961,2.995762,1.807960,NaN,NaN,NaN,0.004870
186.000000,51.000000,188.984283,52.854301,2.984291,1.854301,NaN,NaN,NaN,0.003619
12.000000,54.000000,14.971205,55.830250,2.971205,1.830248,NaN,NaN,NaN,0.006105
15.000000,54.000000,17.999332,55.727783,2.999333,1.727784,NaN,NaN,NaN,0.007555
18.000000,54.000000,20.986315,55.678635,2.986315,1.678633,NaN,NaN,NaN,0.006606
21.000000,54.000000,23.924740,55.552376,2.924740,1.552374,NaN,NaN,NaN,0.007016
24.000000,54.000000,26.903049,55.405033,2.903049,1.405035,NaN,NaN,NaN,0.005492
27.000000,54.000000,29.919062,55.211067,2.919062,1.211067,NaN,NaN,NaN,0.005135
30.000000,54.000000,32.954323,55.075645,2.954324,1.075644,NaN,NaN,NaN,0.006756
33.000000,54.000000,35.952446,54.865791,2.952446,0.865791,NaN,NaN,NaN,0.006160
36.000000,54.000000,38.914455,54.694366,2.914454,0.694365,NaN,NaN,NaN,0.005209
39.000000,54.000000,41.907692,54.508907,2.907693,0.508909,NaN,NaN,NaN,0.005104
42.000000,54.000000,44.890434,54.305939,2.890435,0.305940,NaN,NaN,NaN,0.005758
45.000000,54.000000,47.951382,54.109913,2.951380,0.109914,NaN,NaN,NaN,0.007827
48.000000,54.000000,51.047047,53.896008,3.047046,-0.103994,NaN,NaN,NaN,0.008767
51.000000,54.000000,54.053658,53.698975,3.053659,-0.301025,NaN,NaN,NaN,0.008299
54.000000,54.000000,57.018951,53.542320,3.018950,-0.457680,NaN,NaN,NaN,0.007410
57.000000,54.000000,60.043289,53.344421,3.043289,-0.655580,NaN,NaN,NaN,0.007405
60.000000,54.000000,63.002991,53.140896,3.002990,-0.859106,NaN,NaN,NaN,0.007680
63.000000,54.000000,65.975166,52.980087,2.975169,-1.019914,NaN,NaN,NaN,0.009652
66.000000,54.000000,69.033035,52.867241,3.033033,-1.132758,NaN,NaN,NaN,0.009117
69.000000,54.000000,71.963577,52.719379,2.963578,-1.280621,NaN,NaN,NaN,0.008346
72.000000,54.000000,75.009163,52.651432,3.009164,-1.348568,NaN,NaN,NaN,0.006351
75.000000,54.000000,78.015121,52.528252,3.015124,-1.471747,NaN,NaN,NaN,0.006336
78.000000,54.000000,81.032280,52.413857,3.032280,-1.586142,NaN,NaN,NaN,0.006419
81.000000,54.000000,83.962051,52.299679,2.962049,-1.700323,NaN,NaN,NaN,0.005729
84.000000,54.000000,86.958519,52.199711,2.958521,-1.800289,NaN,NaN,NaN,0.004168
87.000000,54.000000,89.985748,52.109989,2.985751,-1.890013,NaN,NaN,NaN,0.002982
90.000000,54.000000,92.985191,52.051262,2.985193,-1.948737,NaN,NaN,NaN,0.005388
93.000000,54.000000,95.984528,52.013802,2.984527,-1.986198,NaN,NaN,NaN,0.004882
96.000000,54.000000,98.995033,52.007042,2.995035,-1.992960,NaN,NaN,NaN,0.004352
99.000000,54.000000,101.990051,52.012127,2.990049,-1.987874,NaN,NaN,NaN,0.004273
102.000000,54.000000,104.995193,52.036633,2.995197,-1.963367,NaN,NaN,NaN,0.004680
105.000000,54.000000,107.980881,52.083405,2.980879,-1.916596,NaN,NaN,NaN,0.005201
108.000000,54.000000,110.986153,52.155174,2.986155,-1.844824,NaN,NaN,NaN,0.005359
111.000000,54.000000,113.986954,52.231541,2.986956,-1.768460,NaN,NaN,NaN,0.003162
114.000000,54.000000,116.960556,52.351360,2.960559,-1.648641,NaN,NaN,NaN,0.003773
117.000000,54.000000,119.945610,52.437405,2.945607,-1.562595,NaN,NaN,NaN,0.005446
120.000000,54.000000,123.024193,52.542217,3.024194,-1.457784,NaN,NaN,NaN,0.006487
123.000000,54.000000,125.935913,52.727764,2.935917,-1.272235,NaN,NaN,NaN,0.008219
126.000000,54.000000,129.060028,52.637123,3.060036,-1.362878,NaN,NaN,NaN,0.007964
129.000000,54.000000,131.580734,53.033813,2.580730,-0.966188,NaN,NaN,NaN,0.013459
132.000000,54.000000,134.704651,53.063637,2.704657,-0.936361,NaN,NaN,NaN,0.013283
135.000000,54.000000,137.902176,53.255264,2.902170,-0.744736,NaN,NaN,NaN,0.010083
138.000000,54.000000,140.955490,53.472076,2.955489,-0.527924,NaN,NaN,NaN,0.007933
141.000000,54.000000,143.992310,53.647556,2.992307,-0.352443,NaN,NaN,NaN,0.007788
144.000000,54.000000,147.001190,53.820572,3.001190,-0.179428,NaN,NaN,NaN,0.008113
147.000000,54.000000,149.950287,54.008469,2.950289,0.008469,NaN,NaN,NaN,0.008279
150.000000,54.000000,152.928284,54.192528,2.928277,0.192527,NaN,NaN,NaN,0.007804
153.000000,54.000000,155.936035,54.384148,2.936036,0.384149,NaN,NaN,NaN,0.007315
156.000000,54.000000,158.955765,54.580582,2.955760,0.580583,NaN,NaN,NaN,0.005607
159.000000,54.000000,161.937653,54.745934,2.937649,0.745932,NaN,NaN,NaN,0.005943
162.000000,54.000000,164.933441,54.932255,2.933448,0.932254,NaN,NaN,NaN,0.004759
165.000000,54.000000,167.939880,55.083466,2.939888,1.083464,NaN,NaN,NaN,0.004742
168.000000,54.000000,170.918076,55.225697,2.918077,1.225698,NaN,NaN,NaN,0.004956
171.000000,54.000000,173.936829,55.356583,2.936831,1.356584,NaN,NaN,NaN,0.005330
174.000000,54.000000,176.945496,55.500164,2.945490,1.500165,NaN,NaN,NaN,0.005384
177.000000,54.000000,179.935913,55.629524,2.935917,1.629526,NaN,NaN,NaN,0.005839
180.000000,54.000000,182.980865,55.749802,2.980866,1.749801,NaN,NaN,NaN,0.005213
183.000000,54.000000,185.971191,55.837292,2.971195,1.837293,NaN,NaN,NaN,0.005855
186.000000,54.000000,188.959518,55.882744,2.959519,1.882745,NaN,NaN,NaN,0.004170
12.000000,57.000000,14.903578,58.795982,2.903578,1.795981,NaN,NaN,NaN,0.005901
15.000000,57.000000,17.849743,58.680172,2.849743,1.680174,NaN,NaN,NaN,0.007555
18.000000,57.000000,20.896734,58.591827,2.896734,1.591829,NaN,NaN,NaN,0.007033
21.000000,57.000000,23.822678,58.466988,2.822677,1.466989,NaN,NaN,NaN,0.007243
24.000000,57.000000,26.854389,58.351223,2.854390,1.351224,NaN,NaN,NaN,0.005498
27.000000,57.000000,29.901413,58.198490,2.901412,1.198489,NaN,NaN,NaN,0.005398
30.000000,57.000000,32.932575,58.064457,2.932576,1.064456,NaN,NaN,NaN,0.007357
33.000000,57.000000,35.866928,57.897705,2.866927,0.897704,NaN,NaN,NaN,0.007124
36.000000,57.000000,38.873657,57.725826,2.873656,0.725828,NaN,NaN,NaN,0.006120
39.000000,57.000000,41.838264,57.534340,2.838266,0.534340,NaN,NaN,NaN,0.005760
42.000000,57.000000,44.841022,57.334381,2.841023,0.334382,NaN,NaN,NaN,0.005950
45.000000,57.000000,47.883129,57.168564,2.883128,0.168564,NaN,NaN,NaN,0.009646
48.000000,57.000000,50.942318,56.919357,2.942317,-0.080641,NaN,NaN,NaN,0.011161
51.000000,57.000000,53.973740,56.742859,2.973738,-0.257141,NaN,NaN,NaN,0.010760
54.000000,57.000000,56.959774,56.577789,2.959773,-0.422210,NaN,NaN,NaN,0.009539
57.000000,57.000000,59.972393,56.372837,2.972394,-0.627165,NaN,NaN,NaN,0.009663
60.000000,57.000000,62.958069,56.207325,2.958068,-0.792674,NaN,NaN,NaN,0.010483
63.000000,57.000000,65.892029,56.077763,2.892030,-0.922239,NaN,NaN,NaN,0.012305
66.000000,57.000000,68.889084,55.951210,2.889086,-1.048790,NaN,NaN,NaN,0.009100
69.000000,57.000000,71.902557,55.775173,2.902561,-1.224825,NaN,NaN,NaN,0.008155
72.000000,57.000000,74.941429,55.659870,2.941431,-1.340131,NaN,NaN,NaN,0.006680
75.000000,57.000000,77.974106,55.538494,2.974105,-1.461506,NaN,NaN,NaN,0.006482
78.000000,57.000000,80.985367,55.420616,2.985369,-1.579383,NaN,NaN,NaN,0.006512
81.000000,57.000000,83.930954,55.310555,2.930958,-1.689445,NaN,NaN,NaN,0.005788
84.000000,57.000000,86.945198,55.192619,2.945195,-1.807380,NaN,NaN,NaN,0.004365
87.000000,57.000000,89.961815,55.117290,2.961812,-1.882711,NaN,NaN,NaN,0.002979
90.000000,57.000000,92.960846,55.055992,2.960847,-1.944008,NaN,NaN,NaN,0.005546
93.000000,57.000000,95.962463,55.006016,2.962463,-1.993985,NaN,NaN,NaN,0.005216
96.000000,57.000000,98.969948,55.009399,2.969947,-1.990602,NaN,NaN,NaN,0.004834
99.000000,57.000000,101.965721,55.005836,2.965721,-1.994164,NaN,NaN,NaN,0.004996
102.000000,57.000000,104.972466,55.022964,2.972469,-1.977035,NaN,NaN,NaN,0.005422
105.000000,57.000000,107.970619,55.067284,2.970619,-1.932717,NaN,NaN,NaN,0.005781
108.000000,57.000000,110.976082,55.108925,2.976084,-1.891073,NaN,NaN,NaN,0.005940
111.000000,57.000000,113.981789,55.197197,2.981788,-1.802802,NaN,NaN,NaN,0.003578
114.000000,57.000000,116.979675,55.262772,2.979679,-1.737227,NaN,NaN,NaN,0.006127
117.000000,57.000000,119.855209,55.363518,2.855210,-1.636483,NaN,NaN,NaN,0.010426
120.000000,57.000000,122.789200,55.547482,2.789198,-1.452518,NaN,NaN,NaN,0.009644
123.000000,57.000000,125.832558,55.771706,2.832557,-1.228294,NaN,NaN,NaN,0.011194
126.000000,57.000000,128.793961,55.729813,2.793963,-1.270186,NaN,NaN,NaN,0.009347
129.000000,57.000000,131.803436,56.031055,2.803429,-0.968944,NaN,NaN,NaN,0.011592
132.000000,57.000000,134.817368,56.171467,2.817364,-0.828531,NaN,NaN,NaN,0.010518
135.000000,57.000000,137.859558,56.276939,2.859553,-0.723060,NaN,NaN,NaN,0.005875
138.000000,57.000000,140.924789,56.499691,2.924789,-0.500311,NaN,NaN,NaN,0.006048
141.000000,57.000000,143.956818,56.675903,2.956820,-0.324097,NaN,NaN,NaN,0.006446
144.000000,57.000000,146.965805,56.826664,2.965807,-0.173338,NaN,NaN,NaN,0.006896
147.000000,57.000000,149.946457,56.980625,2.946452,-0.019375,NaN,NaN,NaN,0.006998
150.000000,57.000000,152.924515,57.165241,2.924513,0.165241,NaN,NaN,NaN,0.006929
153.000000,57.000000,155.881165,57.384212,2.881160,0.384212,NaN,NaN,NaN,0.006862
156.000000,57.000000,158.910553,57.609058,2.910553,0.609059,NaN,NaN,NaN,0.006426
159.000000,57.000000,161.877090,57.762028,2.877089,0.762029,NaN,NaN,NaN,0.006017
162.000000,57.000000,164.902069,57.922100,2.902069,0.922101,NaN,NaN,NaN,0.004986
165.000000,57.000000,167.884476,58.061569,2.884480,1.061570,NaN,NaN,NaN,0.004553
168.000000,57.000000,170.865829,58.200062,2.865825,1.200062,NaN,NaN,NaN,0.005150
171.000000,57.000000,173.877380,58.353161,2.877380,1.353162,NaN,NaN,NaN,0.005912
174.000000,57.000000,176.885025,58.493313,2.885025,1.493312,NaN,NaN,NaN,0.005918
177.000000,57.000000,179.871414,58.604553,2.871412,1.604555,NaN,NaN,NaN,0.005988
180.000000,57.000000,182.924500,58.699570,2.924492,1.699571,NaN,NaN,NaN,0.005388
183.000000,57.000000,185.896851,58.804306,2.896854,1.804307,NaN,NaN,NaN,0.006382
186.000000,57.000000,188.886307,58.876781,2.886306,1.876783,NaN,NaN,NaN,0.005459
12.000000,60.000000,14.796033,61.767849,2.796033,1.767847,NaN,NaN,NaN,0.006896
15.000000,60.000000,17.723078,61.675220,2.723077,1.675219,NaN,NaN,NaN,0.008615
18.000000,60.000000,20.770185,61.549763,2.770185,1.549761,NaN,NaN,NaN,0.010262
21.000000,60.000000,23.773121,61.452736,2.773121,1.452735,NaN,NaN,NaN,0.011567
24.000000,60.000000,26.798874,61.322796,2.798874,1.322794,NaN,NaN,NaN,0.006877
27.000000,60.000000,29.820978,61.201321,2.820978,1.201322,NaN,NaN,NaN,0.008124
30.000000,60.000000,32.768055,61.099556,2.768055,1.099555,NaN,NaN,NaN,0.009088
33.000000,60.000000,35.741058,61.002731,2.741060,1.002731,NaN,NaN,NaN,0.008947
36.000000,60.000000,38.723614,60.795200,2.723615,0.795199,NaN,NaN,NaN,0.007975
39.000000,60.000000,41.761715,60.573040,2.761714,0.573038,NaN,NaN,NaN,0.007205
42.000000,60.000000,44.764534,60.361946,2.764534,0.361945,NaN,NaN,NaN,0.008014
45.000000,60.000000,47.834724,60.163143,2.834725,0.163142,NaN,NaN,NaN,0.013236
48.000000,60.000000,50.861050,59.957211,2.861050,-0.042789,NaN,NaN,NaN,0.013030
51.000000,60.000000,53.909657,59.788883,2.909657,-0.211116,NaN,NaN,NaN,0.013035
54.000000,60.000000,56.890320,59.634239,2.890319,-0.365759,NaN,NaN,NaN,0.011758
57.000000,60.000000,59.877537,59.408520,2.877538,-0.591482,NaN,NaN,NaN,0.012319
60.000000,60.000000,62.857086,59.266689,2.857085,-0.733312,NaN,NaN,NaN,0.012530
63.000000,60.000000,65.825562,59.137897,2.825563,-0.862101,NaN,NaN,NaN,0.014026
66.000000,60.000000,68.864273,58.975636,2.864270,-1.024363,NaN,NaN,NaN,0.011419
69.000000,60.000000,71.946411,58.816471,2.946409,-1.183529,NaN,NaN,NaN,0.013341
72.000000,60.000000,74.886223,58.621674,2.886219,-1.378327,NaN,NaN,NaN,0.011984
75.000000,60.000000,77.887718,58.507439,2.887722,-1.492562,NaN,NaN,NaN,0.011350
78.000000,60.000000,80.937370,58.424805,2.937368,-1.575194,NaN,NaN,NaN,0.011659
81.000000,60.000000,83.899910,58.321335,2.899913,-1.678667,NaN,NaN,NaN,0.008692
84.000000,60.000000,86.879707,58.189804,2.879705,-1.810195,NaN,NaN,NaN,0.005535
87.000000,60.000000,89.894028,58.112820,2.894024,-1.887180,NaN,NaN,NaN,0.003860
90.000000,60.000000,92.892639,58.059208,2.892643,-1.940793,NaN,NaN,NaN,0.006385
93.000000,60.000000,95.905792,58.016834,2.905793,-1.983165,NaN,NaN,NaN,0.005748
96.000000,60.000000,98.914352,58.015079,2.914351,-1.984919,NaN,NaN,NaN,0.005547
99.000000,60.000000,101.913879,58.024517,2.913877,-1.975485,NaN,NaN,NaN,0.005616
102.000000,60.000000,104.924652,58.018112,2.924651,-1.981886,NaN,NaN,NaN,0.006157
105.000000,60.000000,107.921074,58.069611,2.921077,-1.930387,NaN,NaN,NaN,0.007143
108.000000,60.000000,110.925697,58.104473,2.925694,-1.895528,NaN,NaN,NaN,0.007028
111.000000,60.000000,113.939056,58.196640,2.939053,-1.803360,NaN,NaN,NaN,0.005317
114.000000,60.000000,116.851540,58.229065,2.851542,-1.770937,NaN,NaN,NaN,0.008500
117.000000,60.000000,119.705582,58.453018,2.705583,-1.546983,NaN,NaN,NaN,0.013600
120.000000,60.000000,122.663734,58.579216,2.663731,-1.420786,NaN,NaN,NaN,0.012880
123.000000,60.000000,125.671776,58.714695,2.671779,-1.285304,NaN,NaN,NaN,0.014653
126.000000,60.000000,128.730255,58.774239,2.730254,-1.225760,NaN,NaN,NaN,0.012166
129.000000,60.000000,131.871994,58.930958,2.871988,-1.069043,NaN,NaN,NaN,0.010789
132.000000,60.000000,134.859558,59.175087,2.859554,-0.824913,NaN,NaN,NaN,0.009910
135.000000,60.000000,137.914078,59.315655,2.914072,-0.684346,NaN,NaN,NaN,0.005903
138.000000,60.000000,140.868118,59.600727,2.868118,-0.399272,NaN,NaN,NaN,0.007376
141.000000,60.000000,143.872055,59.744881,2.872061,-0.255121,NaN,NaN,NaN,0.007271
144.000000,60.000000,146.877045,59.887127,2.877051,-0.112872,NaN,NaN,NaN,0.007445
147.000000,60.000000,149.872528,60.055897,2.872528,0.055898,NaN,NaN,NaN,0.007344
150.000000,60.000000,152.863831,60.210480,2.863829,0.210480,NaN,NaN,NaN,0.007835
153.000000,60.000000,155.876297,60.386948,2.876301,0.386949,NaN,NaN,NaN,0.008160
156.000000,60.000000,158.857391,60.657108,2.857390,0.657109,NaN,NaN,NaN,0.006950
159.000000,60.000000,161.750381,60.812099,2.750387,0.812098,NaN,NaN,NaN,0.006206
